# format_version=1
# table_id=chromosphere2026_gamma1_hydrogen_v1
# material=pure_H
# excitation=0
# fermi_gas=0
# coulomb_correction=0
# ground_stat_weight=1
# saha_prefactor=coefficient_one
# axis_1=log10_T_K
# axis_2=log10_nH_m-3
# value=Gamma1
# nT=501
# nN=57
# k_b_J_K=1.380649e-23
# m_e_kg=9.1093837015e-31
# m_H_kg=1.6726219e-27
# h_J_s=6.62607015e-34
# chi_H_J=2.179872361e-18
# generator=util/eos/tabulate_gamma.f90
# generation_date=2026-07-19
# source_revision=crash_gamma_eos_stage0_2_v1
   4.341192082352404E+00   1.200000000000000E+01   1.666666666664707E+00
   4.350181782395763E+00   1.200000000000000E+01   1.666666666665094E+00
   4.359171482439124E+00   1.200000000000000E+01   1.666666666665401E+00
   4.368161182482484E+00   1.200000000000000E+01   1.666666666665644E+00
   4.377150882525844E+00   1.200000000000000E+01   1.666666666665839E+00
   4.386140582569205E+00   1.200000000000000E+01   1.666666666665994E+00
   4.395130282612564E+00   1.200000000000000E+01   1.666666666666119E+00
   4.404119982655924E+00   1.200000000000000E+01   1.666666666666220E+00
   4.413109682699285E+00   1.200000000000000E+01   1.666666666666301E+00
   4.422099382742645E+00   1.200000000000000E+01   1.666666666666366E+00
   4.431089082786006E+00   1.200000000000000E+01   1.666666666666419E+00
   4.440078782829366E+00   1.200000000000000E+01   1.666666666666463E+00
   4.449068482872726E+00   1.200000000000000E+01   1.666666666666498E+00
   4.458058182916086E+00   1.200000000000000E+01   1.666666666666527E+00
   4.467047882959446E+00   1.200000000000000E+01   1.666666666666550E+00
   4.476037583002807E+00   1.200000000000000E+01   1.666666666666570E+00
   4.485027283046167E+00   1.200000000000000E+01   1.666666666666586E+00
   4.494016983089526E+00   1.200000000000000E+01   1.666666666666599E+00
   4.503006683132887E+00   1.200000000000000E+01   1.666666666666610E+00
   4.511996383176247E+00   1.200000000000000E+01   1.666666666666619E+00
   4.520986083219607E+00   1.200000000000000E+01   1.666666666666627E+00
   4.529975783262968E+00   1.200000000000000E+01   1.666666666666633E+00
   4.538965483306328E+00   1.200000000000000E+01   1.666666666666638E+00
   4.547955183349688E+00   1.200000000000000E+01   1.666666666666643E+00
   4.556944883393048E+00   1.200000000000000E+01   1.666666666666646E+00
   4.565934583436408E+00   1.200000000000000E+01   1.666666666666649E+00
   4.574924283479769E+00   1.200000000000000E+01   1.666666666666652E+00
   4.583913983523129E+00   1.200000000000000E+01   1.666666666666654E+00
   4.592903683566488E+00   1.200000000000000E+01   1.666666666666655E+00
   4.601893383609849E+00   1.200000000000000E+01   1.666666666666657E+00
   4.610883083653209E+00   1.200000000000000E+01   1.666666666666659E+00
   4.619872783696569E+00   1.200000000000000E+01   1.666666666666660E+00
   4.628862483739930E+00   1.200000000000000E+01   1.666666666666661E+00
   4.637852183783290E+00   1.200000000000000E+01   1.666666666666662E+00
   4.646841883826650E+00   1.200000000000000E+01   1.666666666666662E+00
   4.655831583870010E+00   1.200000000000000E+01   1.666666666666663E+00
   4.664821283913370E+00   1.200000000000000E+01   1.666666666666663E+00
   4.673810983956731E+00   1.200000000000000E+01   1.666666666666664E+00
   4.682800684000091E+00   1.200000000000000E+01   1.666666666666664E+00
   4.691790384043451E+00   1.200000000000000E+01   1.666666666666665E+00
   4.700780084086811E+00   1.200000000000000E+01   1.666666666666665E+00
   4.709769784130171E+00   1.200000000000000E+01   1.666666666666665E+00
   4.718759484173532E+00   1.200000000000000E+01   1.666666666666665E+00
   4.727749184216892E+00   1.200000000000000E+01   1.666666666666665E+00
   4.736738884260252E+00   1.200000000000000E+01   1.666666666666665E+00
   4.745728584303612E+00   1.200000000000000E+01   1.666666666666666E+00
   4.754718284346972E+00   1.200000000000000E+01   1.666666666666666E+00
   4.763707984390332E+00   1.200000000000000E+01   1.666666666666666E+00
   4.772697684433693E+00   1.200000000000000E+01   1.666666666666666E+00
   4.781687384477053E+00   1.200000000000000E+01   1.666666666666666E+00
   4.790677084520413E+00   1.200000000000000E+01   1.666666666666666E+00
   4.799666784563773E+00   1.200000000000000E+01   1.666666666666666E+00
   4.808656484607133E+00   1.200000000000000E+01   1.666666666666666E+00
   4.817646184650494E+00   1.200000000000000E+01   1.666666666666667E+00
   4.826635884693854E+00   1.200000000000000E+01   1.666666666666667E+00
   4.835625584737214E+00   1.200000000000000E+01   1.666666666666667E+00
